Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,hashrate-btc-wma-3,mining_profitability-btc-sma-7,mining_profitability-btc-wma-14,marketcap-btc-wma-3,price-btc-sma-3,price-btc-ema-3,price-btc-wma-3,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2014-09-21,5120337373,401.12,0.0401,2.5963618578837555e+17,2.5641092975404355e+17,7.401,7.606,5206479155,405.692,410.21,404.89,400.275,390.912,383.996,324.713
2014-09-22,5145978680,400.275,0.04,2.3732435693866832e+17,2.4693128484769904e+17,7.225,7.488,5170021636,403.806,405.243,402.181,407.475,377.415,382.802,323.943
2014-09-23,5399888692,407.475,0.0407,2.3927521381826243e+17,2.420184235200836e+17,6.976,7.286,5268660135,402.957,406.359,404.016,428.517,379.119,367.289,328.083
2014-09-24,5543029349,428.517,0.0429,2.3288383397277286e+17,2.3575438108225245e+17,6.889,7.213,5429140685,412.089,417.438,416.796,411.195,384.118,355.716,332.744
2014-09-25,5349833846,411.195,0.0411,2.5199698463133325e+17,2.4350563927630192e+17,6.863,7.137,5422574821,415.729,414.317,416.349,404.503,377.698,349.089,329.188
2014-09-26,5273534001,404.503,0.0405,2.656372348652228e+17,2.5563158463851866e+17,6.642,6.836,5343883174,414.738,409.41,410.736,401.439,367.304,351.284,319.032
2014-09-27,5229464432,401.439,0.0401,2.2407050562317904e+17,2.425804952052201e+17,6.47,6.674,5264215857,405.712,405.424,404.086,390.912,345.878,352.794,323.135
2014-09-28,5041658565,390.912,0.0391,2.413775238186404e+17,2.3965180292791782e+17,6.318,6.443,5142906427,398.951,398.168,396.686,377.415,315.801,352.906,318.737
2014-09-29,4951538539,377.415,0.0377,2.32273711923427e+17,2.3394111483845766e+17,6.101,6.273,5027899530,389.922,387.791,385.918,379.119,322.456,344.899,315.441
2014-09-30,5014624972,379.119,0.0379,2.418364160395076e+17,2.3857236596400384e+17,6.045,6.187,4998101760,382.482,383.455,380.517,384.118,328.313,337.866,314.822
2014-10-01,5037546169,384.118,0.0384,2.7254415107885635e+17,2.555964995398363e+17,5.799,6.049,5015571165,380.217,383.787,381.334,377.698,339.094,341.339,311.944
2014-10-02,4938662174,377.698,0.0378,2.483232334728164e+17,2.5531573643594608e+17,5.546,5.905,4984283972,380.312,380.742,380.075,367.304,364.531,329.102,312.724
2014-10-03,4726635711,367.304,0.0367,2.4076600766422912e+17,2.4858144016953062e+17,5.605,5.823,4849129608,376.373,374.023,373.571,345.878,362.28,324.34,315.626
2014-10-04,4424902198,345.878,0.0346,2.5398331343782342e+17,2.4863419818579216e+17,5.496,5.708,4611106698,363.627,359.95,358.323,315.801,359.388,327.819,314.346
2014-10-05,4091912575,315.801,0.0316,2.945647613388493e+17,2.7207115309273872e+17,5.391,5.516,4308696306,342.994,337.876,334.41,322.456,362.544,325.84,303.591
2014-10-06,4314787426,322.456,0.0322,2.810699078229303e+17,2.8105375993072035e+17,5.254,5.353,4258848271,328.045,330.166,324.141,328.313,378.689,336.991,274.82
2014-10-07,4344645345,328.313,0.0328,2.6792739276694448e+17,2.7674779254759216e+17,4.984,5.145,4292570577,322.19,329.239,324.275,339.094,402.084,342.284,272.076
2014-10-08,4521776144,339.094,0.0339,2.3781721261549024e+17,2.5506272186721664e+17,4.937,5.097,4428234425,329.954,334.167,332.727,364.531,393.788,344.945,276.104
2014-10-09,4814125934,364.531,0.0365,2.3221958668808515e+17,2.4003676301036515e+17,5.018,5.159,4638429239,343.979,349.349,350.016,362.28,386.265,343.176,287.178
2014-10-10,4782043694,362.28,0.0362,2.7119197736578086e+17,2.526387196815024e+17,4.962,5.147,4749359849,355.302,355.815,359.166,359.388,379.451,349.881,287.542
2014-10-11,4734295035,359.388,0.0359,2.7180200805471696e+17,2.6500159426396826e+17,4.892,5.079,4763516404,362.067,357.601,361.209,362.544,384.702,365.791,283.794
2014-10-12,4833998729,362.544,0.0363,2.5091322666818605e+17,2.6125594557996416e+17,5.009,5.101,4792104992,361.404,360.072,361.448,378.689,388.404,366.689,280.21
2014-10-13,5010667233,378.689,0.0379,2.6158471122031046e+17,2.5973043250867226e+17,5.152,5.159,4905715699,366.874,369.381,370.091,402.084,382.291,394.94,273.146
2014-10-14,5297220823,402.084,0.0402,2.48788094668484e+17,2.5340782218571203e+17,5.328,5.179,5124499278,381.105,385.732,387.695,393.788,383.996,428.535,269.036
2014-10-15,5192245979,393.788,0.0394,2.566255781344496e+17,2.5483960582677347e+17,5.422,5.266,5196974470,391.52,389.76,394.037,386.265,382.802,397.306,239.441
2014-10-16,5063843988,386.265,0.0386,2.596855399581348e+17,2.568493118019669e+17,5.378,5.312,5145540791,394.046,388.013,391.409,379.451,367.289,386.82,197.577
2014-10-17,5020798042,379.451,0.0379,2.4593918305562496e+17,2.5230236786960144e+17,5.421,5.352,5063721347,386.501,383.732,384.112,384.702,355.716,384.374,205.937
2014-10-18,5121038262,384.702,0.0385,2.746536731577661e+17,2.6258748759044976e+17,5.562,5.427,5078092476,383.473,384.217,383.212,388.404,349.089,397.121,211.756
2014-10-19,5131539820,388.404,0.0388,2.5492408822151386e+17,2.6000313233928576e+17,5.522,5.408,5109582338,384.185,386.31,385.678,382.291,351.284,381.052,200.604
2014-10-20,5059685306,382.291,0.0382,2.394520935361064e+17,2.5047635503485488e+17,5.502,5.438,5093862303,385.132,384.301,384.731,383.996,352.794,378.646,205.929
2014-10-21,5090686004,383.996,0.0384,2.4002470781741587e+17,2.423170664576652e+17,5.614,5.546,5087161407,384.897,384.149,384.163,382.802,352.906,365.837,211.824
2014-10-22,5059980721,382.802,0.0383,2.888963246975734e+17,2.6436508054394595e+17,5.538,5.521,5070166579,383.03,383.475,383.115,367.289,344.899,351.592,210.64
2014-10-23,4843161949,367.289,0.0367,2.660722974125059e+17,2.6933904157501635e+17,5.497,5.488,4956688882,378.029,375.382,375.244,355.716,337.866,356.53,214.636
2014-10-24,4742233518,355.716,0.0356,2.8579437689582227e+17,2.797373417016784e+17,5.421,5.424,4828834195,368.602,365.549,364.088,349.089,341.339,358.505,232.311
2014-10-25,4628367776,349.089,0.0349,2.691373651635427e+17,2.741788577824662e+17,5.318,5.374,4702122052,357.364,357.319,354.331,351.284,329.102,374.924,229.752
2014-10-26,4715554463,351.284,0.0351,2.5953081433756976e+17,2.6711025837260605e+17,5.199,5.214,4690938743,352.03,354.302,351.291,352.794,324.34,383.251,237.146
2014-10-27,4690766408,352.794,0.0353,2.5325621862132147e+17,2.5799460828377766e+17,5.208,5.24,4688629321,351.056,353.548,351.673,352.906,327.819,371.775,248.51
2014-10-28,4715923783,352.906,0.0353,2.699397314388947e+17,2.6264374098281946e+17,4.978,5.13,4707476438,352.328,353.227,352.598,344.899,325.84,370.752,281.323
2014-10-29,4570099880,344.899,0.0345,2.5731226844795075e+17,2.6084541447383056e+17,4.968,5.119,4638818935,350.2,349.063,348.884,337.866,336.991,369.434,261.244
2014-10-30,4533464967,337.866,0.0338,2.957870037376142e+17,2.786542132579433e+17,4.917,5.068,4576086407,345.224,343.465,342.717,341.339,342.284,378.702,252.788
2014-10-31,4544026947,341.339,0.0341,3.26559231900022e+17,3.047606619372111e+17,4.911,5.031,4544851776,341.368,342.402,340.775,329.102,344.945,377.846,232.4
2014-11-01,4370096961,329.102,0.0329,3.0248781858017126e+17,3.0939482054636563e+17,4.811,4.92,4455301624,336.102,335.752,334.641,324.34,343.176,379.647,232.471
2014-11-02,4351869014,324.34,0.0324,2.9517696399855034e+17,3.028442935093396e+17,4.815,4.815,4389971319,331.593,330.046,328.76,327.819,349.881,381.317,227.909
2014-11-03,4381398539,327.819,0.0328,2.814571799683176e+17,2.895355477470411e+17,4.727,4.806,4369671768,327.087,328.932,326.873,325.84,365.791,378.7,218.482
2014-11-04,4350336059,325.84,0.0326,3.003565788902836e+17,2.9319351010100966e+17,4.71,4.731,4360945711,326.0,327.386,326.25,336.991,366.689,374.17,226.795
2014-11-05,4487260940,336.991,0.0337,3.209258713747719e+17,3.0749132531220384e+17,4.485,4.57,4423975579,330.217,332.189,331.745,342.284,394.94,372.933,236.83
2014-11-06,4572746566,342.284,0.0342,2.701184809289093e+17,2.92093960737763e+17,4.488,4.593,4507182940,335.038,337.236,337.779,344.945,428.535,374.938,225.308
2014-11-07,4617019166,344.945,0.0345,3.0366898255253606e+17,2.9536163014837024e+17,4.395,4.536,4580635262,341.407,341.091,342.732,343.176,397.306,375.025,222.448
2014-11-08,4589181700,343.176,0.0343,2.9126774721296006e+17,2.918766146121473e+17,4.421,4.518,4595721667,343.468,342.133,343.617,349.881,386.82,368.947,219.936
2014-11-09,4742345203,349.881,0.035,2.8267617667414982e+17,2.8903883450015475e+17,4.477,4.524,4670403029,346.001,346.007,346.823,365.791,384.374,352.726,225.863
2014-11-10,4942146628,365.791,0.0366,3.094491075934827e+17,2.974945705569551e+17,4.394,4.486,4816718665,352.949,355.899,356.718,366.689,397.121,349.289,224.9
2014-11-11,4912081380,366.689,0.0367,2.77668244976602e+17,2.89096521131824e+17,4.375,4.448,4893813766,360.787,361.294,363.588,394.94,381.052,351.872,220.946
2014-11-12,5279831318,394.94,0.0395,2.7070901551927462e+17,2.7948544068408883e+17,4.624,4.56,5100967224,375.806,378.117,380.665,428.535,378.646,350.835,218.176
2014-11-13,5700987856,428.535,0.0429,2.7488513969670368e+17,2.7395694918421405e+17,4.735,4.709,5429117931,396.721,403.326,407.029,397.306,365.837,347.5,220.585
2014-11-14,5296080940,397.306,0.0397,2.997625738403275e+17,2.8662783607228102e+17,4.856,4.777,5428341642,406.927,400.316,407.321,386.82,351.592,348.199,219.338
2014-11-15,5126248188,386.82,0.0387,2.9258786568841856e+17,2.920289807404393e+17,4.874,4.779,5278649050,404.22,393.568,397.268,384.374,356.53,347.166,231.691
2014-11-16,5140217798,384.374,0.0384,2.865914568212413e+17,2.907854459468183e+17,4.929,4.832,5161538452,389.5,388.971,387.345,397.121,358.505,335.169,246.158
2014-11-17,5306517363,397.121,0.0397,2.9527521565910656e+17,2.919327377180403e+17,5.0,4.854,5221039312,389.439,393.046,391.155,381.052,374.924,323.149,250.235
2014-11-18,5072081946,381.052,0.0381,2.97009253264185e+17,2.9469494132200506e+17,5.098,4.888,5161583060,387.516,387.049,386.962,378.646,383.251,312.662,234.532
2014-11-19,5082245864,378.646,0.0379,2.879191820109124e+17,2.9217521137003904e+17,4.993,4.877,5116236475,385.606,382.847,382.527,365.837,371.775,312.341,238.71
2014-11-20,4875289715,365.837,0.0366,2.7555247604096688e+17,2.832508409014884e+17,4.84,4.849,4977073803,375.178,374.342,372.642,351.592,370.752,324.713,239.529
2014-11-21,4701683187,351.592,0.0352,2.619163051288141e+17,2.7079550824655136e+17,4.719,4.781,4822979142,365.358,362.967,360.849,356.53,369.434,323.943,237.832
2014-11-22,4798246103,356.53,0.0357,2.9622899137172224e+17,2.813453434022969e+17,4.72,4.762,4778899066,357.986,359.748,356.435,358.505,378.702,328.083,242.991
2014-11-23,4849202667,358.505,0.0359,2.9345085970423686e+17,2.8912114449749805e+17,4.621,4.703,4807630565,355.542,359.127,356.694,374.924,377.846,332.744,244.115
2014-11-24,5062643053,374.924,0.0375,2.896809391135284e+17,2.920289213534666e+17,4.608,4.703,4947430099,363.319,367.025,366.385,383.251,379.647,329.188,241.202
2014-11-25,5133498100,383.251,0.0383,2.888848598561419e+17,2.899112195832896e+17,4.528,4.648,5062497179,372.226,375.138,376.351,371.775,381.317,319.032,236.119
2014-11-26,4966968161,371.775,0.0372,2.721855288369865e+17,2.8066787422279824e+17,4.534,4.632,5038423956,376.65,373.456,376.125,370.752,378.7,323.135,238.067
2014-11-27,4957494816,370.752,0.0371,2.727230974599975e+17,2.7523753498502083e+17,4.564,4.638,4989986478,375.259,372.104,373.176,369.434,374.17,318.737,237.006
2014-11-28,4952712100,369.434,0.0369,3.024497871074245e+17,2.874968475132121e+17,4.6,4.616,4956682349,370.654,370.769,370.264,378.702,372.933,315.441,235.973
2014-11-29,5092749163,378.702,0.0379,2.975596439265149e+17,2.9505026724240134e+17,4.652,4.663,5023527751,372.963,374.736,374.288,377.846,374.938,314.822,250.348
2014-11-30,5062172471,377.846,0.0378,3.1721895144505594e+17,3.082043215492731e+17,4.713,4.675,5054121306,375.328,376.291,376.73,379.647,375.025,311.944,252.709
2014-12-01,5110900253,379.647,0.038,3.011312395428263e+17,3.058985442408536e+17,4.619,4.601,5091632477,378.732,377.969,378.889,381.317,368.947,312.724,251.478
2014-12-02,5118087676,381.317,0.0381,2.7761584302352227e+17,2.9205482660021523e+17,4.73,4.676,5106372668,379.604,379.643,380.182,378.7,352.726,315.626,262.486
2014-12-03,5049865051,378.7,0.0379,2.452169292613104e+17,2.6533561889563622e+17,4.702,4.658,5082778460,379.888,379.172,379.73,374.17,349.289,314.346,275.364
2014-12-04,4978404395,374.17,0.0374,2.77755178724146e+17,2.6688587295309936e+17,4.721,4.701,5025505161,378.062,376.671,376.871,372.933,351.872,303.591,278.934
2014-12-05,4968035300,372.933,0.0373,2.96818449738404e+17,2.818637726541382e+17,4.775,4.737,4985129957,375.268,374.802,374.307,374.938,350.835,274.82,270.497
2014-12-06,5003511780,374.938,0.0375,3.016455314028774e+17,2.9605477873493344e+17,4.67,4.682,4987501723,374.014,374.87,374.142,375.025,347.5,272.076,272.846
2014-12-07,5008909308,375.025,0.0375,2.6025980258908816e+17,2.801481533852396e+17,4.638,4.668,5000297798,374.299,374.947,374.647,368.947,348.199,276.104,273.282
2014-12-08,4903520301,368.947,0.0369,2.8328901109392576e+17,2.786720283104742e+17,4.811,4.755,4955315217,372.97,371.947,371.971,352.726,347.166,287.178,275.227
2014-12-09,4694562383,352.726,0.0353,2.841787101995003e+17,2.798956592292425e+17,4.704,4.715,4816606176,365.566,362.337,361.849,349.289,335.169,287.542,281.962
2014-12-10,4669960480,349.289,0.0349,3.181495836237494e+17,3.0101586372736474e+17,4.624,4.612,4717087751,356.987,355.813,353.711,351.872,323.149,283.794,293.828
2014-12-11,4702507612,351.872,0.0352,2.713899222785692e+17,2.8910794071378675e+17,4.606,4.632,4690334363,351.296,353.842,351.153,350.835,312.662,280.21,293.97
2014-12-12,4691062468,350.835,0.0351,2.980821089216395e+17,2.9252929249097005e+17,4.498,4.565,4691360518,350.665,352.339,350.923,347.5,312.341,273.146,294.297
2014-12-13,4662364315,347.5,0.0347,2.849474926273152e+17,2.870661030006345e+17,4.526,4.542,4678620915,350.069,349.919,349.34,348.199,324.713,269.036,291.01
2014-12-14,4639285573,348.199,0.0348,2.7778822167719075e+17,2.83556959867976e+17,4.509,4.52,4655607969,348.844,349.059,348.405,347.166,323.943,239.441,283.365
2014-12-15,4610400716,347.166,0.0347,2.9127857436294246e+17,2.857266098450896e+17,4.35,4.473,4628689601,347.621,348.112,347.566,335.169,328.083,197.577,283.896
2014-12-16,4451694391,335.169,0.0335,2.6886013880150224e+17,2.7782096446793248e+17,4.358,4.459,4535861696,343.511,341.641,341.34,323.149,332.744,205.937,290.818
2014-12-17,4336129834,323.149,0.0323,2.687395271381872e+17,2.725362388967534e+17,4.347,4.37,4420363166,335.161,332.395,331.159,312.662,329.188,211.756,288.825
2014-12-18,4234265225,312.662,0.0313,2.6247319695600506e+17,2.65626463990984e+17,4.211,4.286,4304458289,323.66,322.528,319.909,312.341,319.032,200.604,273.617
2014-12-19,4242881959,312.341,0.0312,2.4697838106209626e+17,2.557701773727496e+17,4.238,4.278,4255551027,316.051,317.435,314.249,324.713,323.135,205.929,257.124
2014-12-20,4399373211,324.713,0.0325,2.7974896486825587e+17,2.6594614228082928e+17,4.158,4.216,4319691463,316.572,321.074,318.581,323.943,318.737,211.824,260.716
2014-12-21,4348168443,323.943,0.0324,2.717222594206189e+17,2.7027384817674586e+17,4.088,4.164,4347688952,320.332,322.509,322.266,328.083,315.441,210.64,259.368
2014-12-22,4434643841,328.083,0.0328,2.6632974005661872e+17,2.7036378397989325e+17,4.21,4.266,4399940270,325.58,325.296,326.141,332.744,314.822,214.636,261.797
2014-12-23,4491396123,332.744,0.0333,3.178656804465371e+17,2.929964634789128e+17,4.133,4.221,4448607416,328.256,329.02,329.723,329.188,311.944,232.311,267.213
2014-12-24,4438611693,329.188,0.0329,2.989676530793405e+17,2.998273433646205e+17,4.184,4.218,4455545195,330.005,329.104,330.189,319.032,312.724,229.752,256.186
2014-12-25,4330167226,319.032,0.0319,3.2336857303074e+17,3.1431778428290765e+17,4.191,4.17,4393186864,326.988,324.068,324.703,323.135,315.626,237.146,244.675
2014-12-26,4388136839,323.135,0.0323,2.8849769575387936e+17,3.01866314400411e+17,4.181,4.18,4377226110,323.785,323.602,322.776,318.737,314.346,248.51,248.965
2014-12-27,4308984821,318.737,0.0319,3.151032178466879e+17,3.076122696797616e+17,4.175,4.134,4338899228,320.302,321.169,320.252,315.441,303.591,281.323,247.396
2014-12-28,4266469446,315.441,0.0315,3.121090455784727e+17,3.0917187803044666e+17,4.223,4.15,4300919137,319.105,318.305,317.822,314.822,274.82,261.244,251.271
2014-12-29,4267535667,314.822,0.0315,3.3182374104070944e+17,3.2246542202096134e+17,4.057,4.116,4274088452,316.334,316.564,315.681,311.944,272.076,252.788,245.128
2014-12-30,4236520979,311.944,0.0312,3.028546828884076e+17,3.1405342938752006e+17,4.066,4.099,4251850619,314.069,314.254,313.486,312.724,276.104,232.4,245.129
2014-12-31,4241986269,312.724,0.0313,3.218220778862945e+17,3.1716655674606906e+17,3.992,4.046,4244422739,313.163,313.489,312.814,315.626,287.178,232.471,245.298
2015-01-01,4287908436,315.626,0.0316,3.221646474025638e+17,3.188321301447823e+17,4.012,4.041,4264036471,313.431,314.557,314.045,314.346,287.542,227.909,243.148
2015-01-02,4272408724,314.346,0.0314,3.30205084335504e+17,3.261277709496566e+17,3.963,4.019,4272504886,314.232,314.452,314.502,303.591,283.794,218.482,248.23
2015-01-03,4078335542,303.591,0.0304,3.337177272510912e+17,3.306213329711417e+17,3.94,3.969,4177955418,311.188,309.021,309.182,274.82,280.21,226.795,253.57
2015-01-04,3762088010,274.82,0.0275,3.3119770886163923e+17,3.318722775704347e+17,3.84,3.906,3952557306,297.586,291.921,290.998,272.076,273.146,236.83,252.689
